tweet_id,author_id,text,created_at,response_tweet_id
2213319,646844,@Uber_Support may I know the reason? https://t.co/1J5KGGVWnB,Fri Nov 10 05:16:35 +0000 2017,2213318
2213321,646845,"@115873 how does one go about correcting a routing issue? Drivers keep going down the wrong street to get to me due to routing to the middle of the property (we have a long, narrow property with a road running to one side). No clear way to report / fix the issue",Fri Nov 10 05:02:18 +0000 2017,2213320
2213323,646846,@115873 IS A PIECE OF SHIT IM FUCKING GOING BACK TO TAXIS HOLY SHIT WTF IS GOING ON OVER THERE!!!!!,Fri Nov 10 05:14:10 +0000 2017,2213322
2213335,646847,@Uber_Support this isn’t what i want i want dogs,Fri Nov 10 05:05:25 +0000 2017,2213333
2213337,646847,ok @115873 i want there to be a service where i can pay extra to have dogs ride with me pls let me know when it’s available,Fri Nov 10 03:59:50 +0000 2017,2213336
2213339,646848,"@115873  takes 15min to get to school, I missed and important test for school because my ride took 40min. How on earth,  did I get paired with 4 other riders, they were not an easy pick up. This destroys every insentive for me to use uber. Not cool! Hello lyft!",Fri Nov 10 05:08:16 +0000 2017,2213338
2213341,646849,@Uber_Support hi there i signed up for uber eats and used my visa debit card details but its saying it cant verify my card details?? The details are 100% correct and valid,Fri Nov 10 05:07:34 +0000 2017,2213340
2213345,646851,@Uber_Support The ride I am referring to is not listed in my list of trips as the driver cancelled,Fri Nov 10 05:08:57 +0000 2017,2213344
2213347,646851,Dear @Uber_Support please tell your driver that they cannot call you before picking you up AFTER excepting your trip and tell you I cannot make it after making you waiting 20 minutes for them to arrive.,Fri Nov 10 04:57:34 +0000 2017,2213346
2213349,646852,@Uber_Support Cancel.  Get charged and then contact you to reverse the charge. Seems like a customer friendly process.,Fri Nov 10 04:56:36 +0000 2017,2213348
2213351,646852,When your @13644 driver is driving away from you and the time to pick up is getting larger rather than smaller.  When do passengers start getting cancel credits @115873? https://t.co/5n5TiXqbTa,Fri Nov 10 04:31:28 +0000 2017,2213350
2213353,646853,@uber_support trying to figure out a technical question that is not covered in your #faq. How to connect for further help? Thanks.,Fri Nov 10 05:09:10 +0000 2017,2213352
2213362,646855,"@Uber_Support Mat I know, what did you do ? Or just wrote problem resolved",Fri Nov 10 05:00:42 +0000 2017,2213361
2213364,646855,"@115873 your app and system sucks. My time got wasted and suffered unnecessary troubles. Services not aligned to customer. Looks like policy is : let the customer suffer,we will make money.",Fri Nov 10 02:55:48 +0000 2017,2213363
2213366,646856,Trying to think of polite way of telling @115873 driver that I’m not in a hurry and we don’t need to go 85mph....🤔,Fri Nov 10 05:05:21 +0000 2017,2213365
2213368,646857,"@Uber_Support I keep being told I wasn’t charged but I was. I want a refund, please. https://t.co/x3ymUWjBwS",Fri Nov 10 04:55:00 +0000 2017,2213367
2213370,646857,@Uber_Support I need a refund. You said I was not charged a cancellation fee when it shows that I did.,Fri Nov 10 04:43:54 +0000 2017,2213369
2213372,646858,"@Uber_Support there is no ""pay now"" option for last ride. Every time when I book the ride i get error message like pay for last ride, then only i can pay.",Fri Nov 10 04:52:56 +0000 2017,2213371
2213374,306533,"@Uber_Support This is not true for @115877, they do not tell you which card was used for which order",Fri Nov 10 04:54:39 +0000 2017,2213373
2213376,306533,@Uber_Support why does the @115877 app not show which payment method was used to pay for the order on the receipt? Surely that’s important information.,Fri Nov 10 04:41:18 +0000 2017,2213375
2213379,646859,@Uber_Support __email__,Fri Nov 10 04:49:16 +0000 2017,2213377
2213381,646859,@115873 @Uber_Support I had a horrible ride.. and now when i am trying to contact UBER.. all your email ids are unsupported!!! Please can someone act on my request.. atleast acknowledge the issue from #UBER #SHAME #Unexpected https://t.co/JraDDDgcoI,Fri Nov 10 04:44:51 +0000 2017,2213380
2213384,366708,@Uber_Support  Hi I scheduled a cab for tomorrow morning at 4:35 am to airport. Now I am not able to schedule one more from 3:45 am. It says sorry you already booked for this time. Any solution?,Fri Nov 10 04:49:09 +0000 2017,2213382
2213395,646861,"@Uber_Support Yes, she finally did. What do you want?",Fri Nov 10 04:51:05 +0000 2017,2213394
2213397,646861,When @115873 quotes you $20.... wasted all your time... then offers to refund the $23 over your trip. LOL I actually almost died.,Fri Nov 10 04:43:16 +0000 2017,2213396
2213399,646862,Tonight's @115873 driver needs a bath &amp; deo. https://t.co/wzprN9vEYu,Fri Nov 10 04:47:42 +0000 2017,2213398
2213401,646863,@115873 tell me how it's fair that I have to pay for your drivers missing turns and being shitty drivers 😡 https://t.co/Yd5AfaZFyV,Fri Nov 10 04:46:26 +0000 2017,2213400
2213403,646864,@Uber_Support My number is 9322230301,Wed Nov 15 03:30:32 +0000 2017,2213405
2213404,646864,@Uber_Support Mr rahul is not responding,Fri Nov 10 04:33:57 +0000 2017,2213402
2213407,646864,@115877 9322230301,Fri Nov 10 04:25:33 +0000 2017,2213406
2213409,646865,It’s freaking ridiculous to have 7 @115873 drivers cancel on you in the matter of 4 minutes because they don’t think your destination is far enough... get it together and do your job,Fri Nov 10 03:59:39 +0000 2017,2213408
2213411,646866,WOW I’m never taking @115873 again. Ya drivers be doing some FUCK ASS SHIT all the time!!!,Fri Nov 10 04:41:58 +0000 2017,2213410
2213413,646867,@Uber_Support Tried off and on to place an UberEats order for about two weeks now and all I ever see when i try to look at my cart is a spinning circle forever.,Fri Nov 10 04:40:41 +0000 2017,2213412
2213415,646868,Is chipotle on Uber eats,Fri Nov 10 04:29:24 +0000 2017,2213414
2213417,646861,@115873 @115873 is about to lose a driver and I don’t feel bad.... I can’t wait,Fri Nov 10 04:29:38 +0000 2017,"2213416,2213418"
2213421,646869,@Uber_Support But that doesn't answer my question about how I've never been charged before this surcharge? Also without warning?,Fri Nov 10 04:29:24 +0000 2017,2213420
2213423,646869,@Uber_Support I have taken Multiple Uber's from the city to Hoboken and NEVER gotten charged the $20 surcharge until now. Why is that??,Fri Nov 10 04:19:50 +0000 2017,2213422
2213428,646870,Is @115877 going to come to NorthWest Indiana tho?!?!,Fri Nov 10 04:28:07 +0000 2017,2213427
2213434,646872,Hey @115873 always a pleasure when you’re freaking driver cancels on you AS HE’s DRIVING PAST YOU. #notawesome #whatajoke,Fri Nov 10 04:27:29 +0000 2017,2213433
2213436,646873,"When @115873 hit you with that $25 charge just to go 1.7 miles, even with pool. #greedy #nvm #rude",Fri Nov 10 04:22:19 +0000 2017,2213435
2213438,646874,$89 to go to brooklyn from west village.? Alright @Uber_Support I SEEE YOU,Fri Nov 10 04:19:50 +0000 2017,"2213437,2213439"
2213441,451150,@Uber_Support For God's sake i want this solved !! And i do book through your app... But as u dont provide any discounts i want to do it through a 3rd party app !!! 😑😡 https://t.co/VQcd1XfMpx,Fri Nov 10 04:17:10 +0000 2017,2213440
2213444,278975,"@Uber_Support How long does it take to get my insurance information reviewed? Hoping to start driving ASAP, just waiting on that last hangup.",Fri Nov 10 04:18:41 +0000 2017,2213442
2213446,646875,@Uber_Support It was damaged then cancelled.,Fri Nov 10 04:13:05 +0000 2017,2213445
2213450,646875,Two from two orders damaged by @115877  ‘delivery partners’ - stupid to offer a $10 discount - not going to order again! #fail #100%,Fri Nov 10 04:00:43 +0000 2017,2213447
2213452,278507,"Despite 1,705 drives on the clock in the past 6 months, tonight’s @115873 driver still turned into traffic on a one way street because he thought the app navigation told him to do so. #SMDH",Fri Nov 10 04:14:44 +0000 2017,2213451
2213454,646876,My @115873 has been a minute away for 10 minutes now.🙄,Fri Nov 10 03:49:08 +0000 2017,2213453
2213456,646877,"@Uber_Support ref to my ride today, showed amt as 149 when booked, amt deducted is 194. Ajay Pande, M981010576. Why am I overcharged",Fri Nov 10 04:13:23 +0000 2017,"2213455,2213457"
2213459,249568,I swear @115873 is pissing me the hell off. Your driver screws up and you charge me. How does that make any sense? 🤬🤬🤬,Fri Nov 10 04:00:26 +0000 2017,2213458
2213461,646878,.@115873 driver decided to drive straight at me on a SIDEWALK tonight at John and Summit. https://t.co/kutvENPWym,Fri Nov 10 04:09:10 +0000 2017,2213460
2213464,195839,"@Uber_Support I drove 9 minutes out of my way, away from potential rides, to be cancelled and receive no fee. You stole from me and your policies are a pack of lies. 9 minutes after is greater than 2 minutes after in most countries, including this one, you ripped me off and lied about it.",Fri Nov 10 03:50:51 +0000 2017,2213462
2213466,195839,"@Uber_Support accepted ride @ 7:41pm. Drove 1.5 mi for 9 min. Rider cxl @ 7:52pm. 9 min later. No cxl fee pd. Requested fee. Received insulting form response; saying no cxl fee if rider cxls within 2 min of request. Rider cold 9 min after. 9 higher than 2, expect cxl fee to be pd",Fri Nov 10 03:03:10 +0000 2017,2213465
2213468,646879,"@116288 how does #UberPool work in #Kochi? One driver asked me to cancel the ride saying that he's far away, but I could see him nearby. I didn't cancel. Now ride automatically assigned to a new person. Taking lot of time than the displayed one!",Fri Nov 10 04:06:58 +0000 2017,2213467
2213470,646880,@115873 extremely disappointing app! The wait time for cab each time I book is 30 mins! @Uber_Support annoying,Fri Nov 10 04:02:22 +0000 2017,2213469
2213472,646881,@Uber_Support enough of providing evidence. If you wish to clear the claim do so. Or enjoy looting riders,Sat Nov 11 04:34:11 +0000 2017,2213477
2213476,646881,@Uber_Support @115873  shame on you. Stop cheating riders. Educate about your policies to drivers.,Fri Nov 10 04:01:59 +0000 2017,"2213471,2213479"
2213481,646882,@Uber_Support why was I charged for a trip I didn’t take? https://t.co/dSf0FvxmNz,Fri Nov 10 03:56:35 +0000 2017,2213480
2213483,646883,@Uber_Support No one contacted me or responded to the app query till now !!,Fri Nov 10 05:14:03 +0000 2017,2213485
2213486,646883,@Uber_Support It’s been 3 hrs still no response from anyone. Will it be resolved ever ?,Fri Nov 10 09:29:08 +0000 2017,2213487
2213488,646883,@Uber_Support Even after 7 hours no one even responded on the issue. I only see false promises and no resolutions,Fri Nov 10 17:45:13 +0000 2017,2213489
2213484,646883,@115873 Have been waiting for almost a day for the customer care to respond and solve the payment method problem. Unable to use existing payment method and not able to add a new method. Even Paytm account is not working !!Very annoying,Fri Nov 10 03:54:11 +0000 2017,"2213482,2213492"
2213495,646884,@Uber_Support Pls read b4 responding... standard &amp; generic responses dont help...ur cabs have chocked parking at @8507 delaying geniune parking to flyers,Fri Nov 10 03:43:17 +0000 2017,2213494
2213497,646884,@8507 @1143 &amp; @115873 cabs have jammed the #Airport parking...huge line of cars...pls action,Fri Nov 10 02:54:20 +0000 2017,2213496
2213499,646885,@23417 Wow! Completely wrong order and I wouldn't eat this thing anyway. @115877 Shame. https://t.co/svmcrdr9ec,Fri Nov 10 03:27:37 +0000 2017,2213498
2213501,646886,Hey @115873 I’m getting tired of being in a car &amp; getting kicked out b/c the driver doesn’t want 2 “go over the bridge” SF to Sausalito #fixit,Fri Nov 10 03:37:20 +0000 2017,2213500
2213503,646887,@115873 Very unhappy with cancellation fee for rider who couldn't come around the block (even though we spoke). Driver cancelled after 30 seconds even though he went to the wrong location.,Fri Nov 10 03:40:18 +0000 2017,2213502
2213505,646888,"@Uber_Support Ordered a ride early before a show ended. Driver never showed, but logged as completed. 2nd driver bailed, 3rd driver lost. Been here a WHILE. Charged twice so far. WTF?",Fri Nov 10 03:33:29 +0000 2017,"2213504,2213506,2213507,2213508"
2213510,646889,"@Uber_Support standing out in 19 degree weather with negative wind chill waiting for a ride that never showed then get charged a cancellation fee when the driver canceled, absolutely retarded, fix your app",Fri Nov 10 03:32:45 +0000 2017,2213509
2213512,646890,@115877 WHY HAS THIS BEEN HAPPING FOR 10 MINS WAH https://t.co/KtIMI6FMG8,Fri Nov 10 03:31:18 +0000 2017,2213511
2213514,646891,Hey @Uber_Support @115873 - is your algorithm broken? How is this an efficient route if not a complete detour?! Distance x2.5. Pls have engineers fix this. #Fail https://t.co/1t2H9acNYf,Fri Nov 10 03:36:06 +0000 2017,2213513
2213516,238453,"@Uber_Support Can’t log in on my phone right now, but I’ve never had to put my address into a secondary phone.",Fri Nov 10 03:19:42 +0000 2017,2213515
