tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2740852,Uber_Support,False,Mon Nov 20 17:52:34 +0000 2017,@433197 Here to help! Send us a note via https://t.co/yqIhbGRNqi so our team can connect.,,2740853.0
2740854,Uber_Support,False,Mon Nov 20 17:51:28 +0000 2017,"@767557 We appreciate you following up, Rajesh! It is suggested to delete the tweet with your personal information. You can check your DMs for our follow up.",,2740855.0
2739567,Uber_Support,False,Mon Nov 20 17:35:02 +0000 2017,@767557 We're here to help! Send us a DM with your email address so we can follow up.,"2740857,2740858,2740859,2740860,2740861,2740862,2740855,2740863,2740864",2739566.0
2740865,Uber_Support,False,Mon Nov 20 17:46:29 +0000 2017,@228105 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,"2740866,2740867",2740868.0
2740869,Uber_Support,False,Mon Nov 20 18:21:52 +0000 2017,@228105 We've responded via DM!,,2740866.0
2740874,Uber_Support,False,Mon Nov 20 17:42:47 +0000 2017,@767829 Hello there! Send us a DM with your email address so we can connect.,2740875,2740876.0
2740877,Uber_Support,False,Mon Nov 20 17:35:40 +0000 2017,@767829 Here to help! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,2740876,2740878.0
2740873,Uber_Support,False,Mon Nov 20 17:38:38 +0000 2017,@228105 We're here to help! Send us a DM with your email address and more details so we can follow up.,,2740872.0
2740879,Uber_Support,False,Mon Nov 20 17:38:35 +0000 2017,"@767830 Here to help! Send us a note here, https://t.co/1NekkNnZrx and our team will follow up.",,2740880.0
2740881,Uber_Support,False,Mon Nov 20 17:37:44 +0000 2017,@762513 We want to follow up further. Can you please send us a DM so we can get in touch? https://t.co/sd7yH5jmbJ,,2716482.0
2740882,Uber_Support,False,Mon Nov 20 17:37:39 +0000 2017,@767831 Happy to help! Please confirm your email address or phone number so we can further assist.,,2740883.0
2740884,Uber_Support,False,Mon Nov 20 17:33:52 +0000 2017,@767831 We're here to help! Send us a DM with your email address so we can connect.,2740883,2740885.0
2740886,Uber_Support,False,Mon Nov 20 17:37:00 +0000 2017,"@767832 Sorry for the trouble! Send us a note here, https://t.co/kGIXas5Cxg and our team will be in touch.",,2740887.0
2740896,Uber_Support,False,Tue Nov 21 01:16:40 +0000 2017,@278237 Direct message. You can message us using this link. https://t.co/sd7yH5jmbJ,,2740863.0
2740897,Uber_Support,False,Tue Nov 21 19:16:07 +0000 2017,@767834 Here to help! Please visit this page to know more about getting your invoice; https://t.co/ZjQuQ2mi18.,,2740864.0
2740898,Uber_Support,False,Mon Nov 20 17:34:28 +0000 2017,@235402 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,,2740899.0
2740900,Uber_Support,False,Mon Nov 20 17:33:29 +0000 2017,@767835 We're here to help! Send us a DM with your email address and more details so we can follow up.,,2740901.0
2740902,Uber_Support,False,Mon Nov 20 17:31:53 +0000 2017,@710505 Here to help! Send us a DM with your email address with more info so we can assist.,,2740903.0
2740904,Uber_Support,False,Mon Nov 20 17:28:53 +0000 2017,@695736 @490066 @580874 We're so sorry about that! Please send us a DM with your email address so we can connect.,2740905,2740906.0
2741977,Uber_Support,False,Mon Nov 20 18:27:13 +0000 2017,@768083 Here to help! Please send us a DM with your email address so we can connect.,,2741978.0
2741979,Uber_Support,False,Mon Nov 20 18:25:00 +0000 2017,@768084 We're sorry to hear this. Can you please send us your email address so we can look into this?,,2741980.0
2741981,Uber_Support,False,Mon Nov 20 18:23:31 +0000 2017,"@768085 Sorry for the trouble! Send us a note here, https://t.co/h840Iouehc, and our team will be in touch.",2741982,2741983.0
2741984,Uber_Support,False,Mon Nov 20 18:22:13 +0000 2017,@768086 Sorry to hear that! Please drop us a note at https://t.co/593jusCquh and a member of our team will take a look.,,2741985.0
2741987,Uber_Support,False,Mon Nov 20 18:22:03 +0000 2017,"@768087 We're always here to help if you need a second look at something, Tony. You can send us a note by heading to this page https://t.co/xISM58CMow where we can take a look at a fare.",2741988,618428.0
2741989,Uber_Support,False,Tue Nov 21 16:56:51 +0000 2017,@768087 We apologize for the trouble! Send us a DM with your email address and we'll connect.,2741990,2741988.0
2741991,Uber_Support,False,Wed Nov 22 00:59:43 +0000 2017,@768087 Happy to help! Please confirm your email address or phone number through direct message so we can further assist.,,2741990.0
2741992,Uber_Support,False,Mon Nov 20 18:19:32 +0000 2017,@768088 We can definitely follow up! Send us a note here - https://t.co/mCbloZWiGj so our team can connect.,,2741993.0
2741994,Uber_Support,False,Mon Nov 20 18:15:26 +0000 2017,@768089 We're here to help! Send us a DM with your email address so we can connect.,,2741995.0
2741996,Uber_Support,False,Mon Nov 20 18:14:35 +0000 2017,"@505641 Hi, Omar. Can you please try this link here: https://t.co/fxS9yg54cA so we can connect?",2741997,2741998.0
2741999,Uber_Support,False,Mon Nov 20 18:30:23 +0000 2017,"@505641 Hi, Omar. We're always here to help through DM and in-app/email support. A member of our team has reached out with an update on this fare via email.",2742000,2741997.0
2742001,Uber_Support,False,Mon Nov 20 18:43:47 +0000 2017,"@505641 Hi, Omar. A member of our team has been in touch via email, please check your inbox and follow up there directly.",,2742000.0
2742002,Uber_Support,False,Mon Nov 20 18:13:16 +0000 2017,"@768090 Hello, Delfina. Please DM us the email address linked to your account and we'll take another look.",,2742003.0
2742004,Uber_Support,False,Mon Nov 20 18:09:41 +0000 2017,@768091 Happy to help! Our team is currently reviewing your email and will follow up directly.,2742005,2742006.0
2742008,Uber_Support,False,Mon Nov 20 18:09:07 +0000 2017,"@768092 Sorry to hear that, Dan! Please DM us the email linked to your Uber account and some additional details of your concern so we can take a look into this further for you. https://t.co/sd7yH5jmbJ",,2742009.0
2742010,Uber_Support,False,Mon Nov 20 18:09:07 +0000 2017,"@762739 Happy to help! Send us a note here, https://t.co/ZKt0NHVs3P, and our team will follow up.",,2742011.0
2742012,Uber_Support,False,Mon Nov 20 18:01:01 +0000 2017,"@762739 Sorry to hear about this, Bianca. Please note, rider comments and ratings are always anonymous. As they're confidential, we're unable to provide information around the rating given for a specific trip.",2742011,2742013.0
2742015,Uber_Support,False,Mon Nov 20 18:06:55 +0000 2017,@759523 Hi Natascha! Go ahead and check your DM for further details.,,2742016.0
2742017,Uber_Support,False,Mon Nov 20 18:05:15 +0000 2017,@768093 Let's take a look! Send us a DM with your email address so we can connect.,,2742018.0
2742007,Uber_Support,False,Mon Nov 20 18:03:04 +0000 2017,@768091 We're here to help! Send us a DM with your email address so we can assist.,,2742006.0
2742019,Uber_Support,False,Mon Nov 20 18:02:48 +0000 2017,@768094 Here to help! You can find out more about contacting your driver here; https://t.co/rOtqyWzf0B.,2742020,2742021.0
2742022,Uber_Support,False,Mon Nov 20 18:31:34 +0000 2017,@768094 Hello there! Send us a DM with your email address so we can connect.,,2742020.0
2742024,Uber_Support,False,Mon Nov 20 18:02:43 +0000 2017,@329240 We're here to help! Please send us a note via https://t.co/jP6giifgNM so we can connect.,,2742025.0
2742026,Uber_Support,False,Mon Nov 20 18:01:06 +0000 2017,@768095 Here to help! Follow up here; https://t.co/fS660rQ8NQ and our team will connect right away.,,2742027.0
2743090,Uber_Support,False,Mon Nov 20 18:57:18 +0000 2017,"@768347 Sorry for the trouble! Send us a note here, https://t.co/xMxswVLBKT and our team will be in touch.",2743091,2743092.0
2743093,Uber_Support,False,Tue Nov 21 19:00:21 +0000 2017,@768347 We're here to help! Send us a DM with your email address so we can assist.,,2743091.0
2743094,Uber_Support,False,Mon Nov 20 18:56:58 +0000 2017,@768348 We can definitely take a closer look! Please send us a note via https://t.co/dInR3racif so we can connect.,,2743095.0
2743096,Uber_Support,False,Mon Nov 20 18:54:02 +0000 2017,"@768349 Sorry for the trouble! Send us a note here, https://t.co/76zx6Rm1i6, and our team will be in touch.",2743097,2743098.0
2743099,Uber_Support,False,Mon Nov 20 18:53:09 +0000 2017,"@768350 We've followed up within your Direct Messages, Keisha!",,2743100.0
2743101,Uber_Support,False,Mon Nov 20 18:52:35 +0000 2017,@768351 We're sorry to hear this was your experience. Please send us a note via https://t.co/fS660rQ8NQ so we can help.,,2743102.0
2743103,Uber_Support,False,Mon Nov 20 18:51:38 +0000 2017,@620197 Here to help! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,,2743104.0
2743105,Uber_Support,False,Mon Nov 20 18:51:08 +0000 2017,@768352 Here to help! Send us a note via https://t.co/fS660rQ8NQ so our team can get in touch.,,2743106.0
2743107,Uber_Support,False,Mon Nov 20 18:50:06 +0000 2017,"@412740 Here to help! Send us a note here, https://t.co/T9QCqACqox, and our team will follow up.","2743108,2743109",2743110.0
2743111,Uber_Support,False,Mon Nov 20 22:03:05 +0000 2017,@412740 Oh no! Please DM us the email linked to your account so we can look into this for you. We look forward to your response.,,2743109.0
2743112,Uber_Support,False,Mon Nov 20 18:48:47 +0000 2017,@405431 We can definitely take a closer look! Please send us a DM with your email address so we can follow up.,2743113,2743114.0
2743117,Uber_Support,False,Mon Nov 20 18:47:26 +0000 2017,@768355 We apologize for any inconvenience. Kindly send a note here: https://t.co/a2H78GHc13 so we can connect.,,2743118.0
2743120,Uber_Support,False,Mon Nov 20 18:44:10 +0000 2017,@768356 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,,2743121.0
2743122,Uber_Support,False,Mon Nov 20 18:43:11 +0000 2017,"@535279 Thanks for reaching out, Cory. Drivers are compensated based on both the time and distance for a ride. You can find more info on this page https://t.co/DM5xYN9HJl.",,2743123.0
2743124,Uber_Support,False,Mon Nov 20 18:41:49 +0000 2017,@768357 Sorry for the trouble! Please contact us via https://t.co/fS660rQ8NQ so we can follow up.,,2743125.0
2743126,Uber_Support,False,Mon Nov 20 18:38:42 +0000 2017,"@521421 Hi there, we're here to help! Please send us a note here; https://t.co/K05RdmK3t4 so our team can assist.",,2743127.0
2743128,Uber_Support,False,Mon Nov 20 18:37:04 +0000 2017,@130753 Our team has recently responded via email. Please reply there if you have additional questions!,,2743129.0
2743130,Uber_Support,False,Mon Nov 20 18:33:46 +0000 2017,@768086 Hi there! Please send us a DM with your email address so we can connect.,,2741986.0
2743131,Uber_Support,False,Mon Nov 20 18:30:52 +0000 2017,@768358 Here to help! Send us a DM with your email address so we can assist.,,2743132.0
2743133,Uber_Support,False,Mon Nov 20 18:29:46 +0000 2017,@235987 We can take a look! Send us a note via https://t.co/Bd0CYyqCXR so our team can get in touch.,2743134,2743135.0
2743136,Uber_Support,False,Mon Nov 20 18:29:21 +0000 2017,@768359 Sorry to hear that! Please send us a note here: https://t.co/QsI1vsvcif so we can follow up.,,2743137.0
2743138,Uber_Support,False,Mon Nov 20 18:29:12 +0000 2017,"@768085 We're here to help. If you could please DM us with the email address and phone number linked to your Uber account, we can connect about this matter. https://t.co/sd7yH5jmbJ",,2743139.0
2171755,Uber_Support,False,Thu Nov 09 12:08:47 +0000 2017,@636952 Here to help! Can you please contact us via https://t.co/y4EDPcVZOI so our team can assist?,,2171753.0
2744280,Uber_Support,False,Mon Nov 20 19:27:07 +0000 2017,@768616 We hope everyone's ok. Please DM us your email address or phone number so we can follow up ASAP.,,2744281.0
2744282,Uber_Support,False,Mon Nov 20 19:22:54 +0000 2017,@768617 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,,2744283.0
2744284,Uber_Support,False,Mon Nov 20 19:19:45 +0000 2017,@272917 Here to help. Kindly send a note here: https://t.co/dInR3racif so we can connect.,2744285,2744286.0
2744292,Uber_Support,False,Mon Nov 20 19:19:08 +0000 2017,@768621 Sorry to hear about that! Can you please contact us via https://t.co/593jusCquh so our team can connect.,,2744293.0
2744294,Uber_Support,False,Mon Nov 20 19:16:56 +0000 2017,@768622 Sorry to hear about that. Can you please send us a DM with your email address? From there we'll be able to assist further.,2744295,2744296.0
2744297,Uber_Support,False,Mon Nov 20 19:16:18 +0000 2017,@768623 We're here to help! Send us a DM with your email address so we can connect.,,2744298.0
2744299,Uber_Support,False,Mon Nov 20 19:16:09 +0000 2017,@768624 Here to help! Please send us a DM with your email address and additional information so we can connect.,,2744300.0
2744301,Uber_Support,False,Mon Nov 20 19:16:08 +0000 2017,@452834 We're sorry to hear this was your experience. Contact us via https://t.co/y4EDPcVZOI and we'll be in touch.,,2744302.0
2744303,Uber_Support,False,Mon Nov 20 19:14:15 +0000 2017,@768622 Happy to help! Send us a DM with your email address and our team will follow up.,,2744304.0
2744306,Uber_Support,False,Mon Nov 20 19:01:28 +0000 2017,@768622 We've responded via DM!,2744304,2744307.0
2744309,Uber_Support,False,Mon Nov 20 19:05:21 +0000 2017,@768625 We're sorry to hear this was your experience. Can you send us a DM with your email address so we can connect?,,2744310.0
2746207,Uber_Support,False,Mon Nov 20 22:26:44 +0000 2017,@627997 Happy to help! Please confirm your email address or phone number so we can further assist.,2746208,2746209.0
2746210,Uber_Support,False,Mon Nov 20 22:49:57 +0000 2017,@627997 Oh no! Please DM us the email linked to your account so we can look into this for you. We look forward to your response.,,2746208.0
2746211,Uber_Support,False,Mon Nov 20 22:11:53 +0000 2017,"@627997 Here to help! Send us a note here, https://t.co/e8HVorX5rh and our team will follow up.",2746209,2746212.0
2746214,Uber_Support,False,Mon Nov 20 22:26:07 +0000 2017,@769038 We can take a look on this. Kindly send a note here: https://t.co/fS660rQ8NQ so our team will get in touch.,,2746215.0
2746216,Uber_Support,False,Mon Nov 20 22:24:58 +0000 2017,@769039 Sorry to hear about the trouble! Send us a DM with your email address so we can connect.,,2746217.0
2746218,Uber_Support,False,Mon Nov 20 22:24:57 +0000 2017,@727756 @229808 @229813 @229812 @516628 @395942 @229809 @229815 @618000 @229810 @550287 So sorry to hear about your experience! Can you please contact us via https://t.co/e8HVorX5rh so our team can connect.,"2746219,2746220",2746221.0
